       411.22889   5.3501260e-09
       411.27084   5.5012461e-09
       411.31279   5.6357509e-09
       411.35475   5.7504756e-09
       411.39671   5.8422553e-09
       411.43867   5.9403647e-09
       411.48064   6.0669574e-09
       411.52262   6.1753525e-09
       411.56459   6.2655498e-09
       411.60658   6.3612856e-09
       411.64856   6.4538565e-09
       411.69055   6.5385154e-09
       411.73255   6.6176359e-09
       411.77455   6.6920091e-09
       411.81655   6.7616351e-09
       411.85856   6.8273051e-09
       411.90057   6.8621181e-09
       411.94258   6.8280963e-09
       411.98460   6.8534149e-09
       412.02663   7.0005789e-09
       412.06866   7.1042267e-09
       412.11069   7.1524902e-09
       412.15273   7.1952153e-09
       412.19477   7.2403140e-09
       412.23682   7.2822478e-09
       412.27887   7.3162696e-09
       412.32092   7.3249729e-09
       412.36298   7.2917423e-09
       412.40504   7.3360497e-09
       412.44711   7.4484008e-09
       412.48918   7.5101147e-09
       412.53126   7.5417629e-09
       412.57334   7.5670815e-09
       412.61542   7.5916088e-09
       412.65751   7.6082241e-09
       412.69960   7.6193010e-09
       412.74170   7.6438283e-09
       412.78380   7.6770589e-09
       412.82591   7.6643997e-09
       412.86802   7.4934994e-09
       412.91013   7.2308195e-09
       412.95225   7.2854126e-09
       412.99438   7.4824226e-09
       413.03650   7.6295866e-09
       413.07864   7.7569706e-09
       413.12077   7.7664651e-09
       413.16291   7.5298949e-09
